query_id,reference_id
Q14981,
Q14982,R961135
Q14983,
Q14984,
Q14985,
Q14986,
Q14987,
Q14988,R336382
Q14989,
Q14990,R349097
Q14991,
Q14992,R651034
Q14993,
Q14994,
Q14995,
Q14996,
Q14997,
Q14998,
Q14999,R668180
Q15000,R842850
Q15001,R366587
Q15002,R400950
Q15003,R510544
Q15004,
Q15005,
Q15006,
Q15007,
Q15008,
Q15009,
Q15010,
Q15011,
Q15012,
Q15013,
Q15014,
Q15015,R377882
Q15016,
Q15017,
Q15018,
Q15019,R042555
Q15020,
Q15021,R911875
Q15022,R424221
Q15023,R596005
Q15024,R406871
Q15025,
Q15026,R151929
Q15027,R730897
Q15028,
Q15029,
Q15030,
Q15031,
Q15032,
Q15033,
Q15034,
Q15035,
Q15036,R433313
Q15037,
Q15038,
Q15039,
Q15040,
Q15041,
Q15042,
Q15043,
Q15044,
Q15045,
Q15046,
Q15047,R585705
Q15048,R905765
Q15049,
Q15050,
Q15051,
Q15052,R612998
Q15053,
Q15054,
Q15055,
Q15056,
Q15057,R421852
Q15058,
Q15059,R268037
Q15060,
Q15061,
Q15062,
Q15063,
Q15064,
Q15065,
Q15066,
Q15067,
Q15068,
Q15069,
Q15070,
Q15071,
Q15072,
Q15073,
Q15074,
Q15075,
Q15076,
Q15077,R253138
Q15078,
Q15079,
Q15080,
Q15081,
Q15082,
Q15083,
Q15084,
Q15085,
Q15086,
Q15087,R443584
Q15088,
Q15089,
Q15090,
Q15091,
Q15092,
Q15093,
Q15094,
Q15095,
Q15096,R437506
Q15097,
Q15098,
Q15099,
Q15100,
Q15101,
Q15102,
Q15103,
Q15104,
Q15105,
Q15106,
Q15107,
Q15108,
Q15109,R924288
Q15110,
Q15111,
Q15112,
Q15113,
Q15114,
Q15115,
Q15116,
Q15117,
Q15118,
Q15119,
Q15120,
Q15121,R800487
Q15122,R561176
Q15123,
Q15124,
Q15125,
Q15126,
Q15127,
Q15128,
Q15129,
Q15130,R172083
Q15131,
Q15132,
Q15133,
Q15134,
Q15135,
Q15136,
Q15137,
Q15138,
Q15139,R670994
Q15140,
Q15141,
Q15142,
Q15143,
Q15144,
Q15145,
Q15146,
Q15147,
Q15148,
Q15149,
Q15150,
Q15151,
Q15152,
Q15153,
Q15154,
Q15155,
Q15156,R639684
Q15157,
Q15158,
Q15159,R965287
Q15160,
Q15161,R724675
Q15162,
Q15163,R456894
Q15164,
Q15165,
Q15166,
Q15167,
Q15168,
Q15169,
Q15170,
Q15171,
Q15172,
Q15173,
Q15174,
Q15175,
Q15176,
Q15177,R674807
Q15178,
Q15179,
Q15180,
Q15181,
Q15182,
Q15183,
Q15184,
Q15185,
Q15186,
Q15187,
Q15188,
Q15189,
Q15190,R317620
Q15191,
Q15192,
Q15193,
Q15194,
Q15195,R925225
Q15196,
Q15197,
Q15198,R730685
Q15199,R481922
Q15200,
Q15201,
Q15202,R763891
Q15203,
Q15204,
Q15205,
Q15206,
Q15207,
Q15208,
Q15209,
Q15210,R846568
Q15211,
Q15212,
Q15213,
Q15214,
Q15215,
Q15216,
Q15217,
Q15218,
Q15219,R948574
Q15220,R182599
Q15221,
Q15222,
Q15223,R654813
Q15224,
Q15225,
Q15226,
Q15227,R816035
Q15228,
Q15229,
Q15230,
Q15231,
Q15232,
Q15233,R680796
Q15234,
Q15235,
Q15236,
Q15237,R396306
Q15238,R692594
Q15239,
Q15240,
Q15241,R320370
Q15242,
Q15243,R542242
Q15244,
Q15245,
Q15246,
Q15247,
Q15248,
Q15249,R358419
Q15250,
Q15251,
Q15252,
Q15253,
Q15254,R579757
Q15255,
Q15256,
Q15257,R570039
Q15258,
Q15259,
Q15260,R494250
Q15261,
Q15262,
Q15263,
Q15264,
Q15265,
Q15266,R690955
Q15267,
Q15268,
Q15269,
Q15270,
Q15271,
Q15272,
Q15273,
Q15274,
Q15275,
Q15276,
Q15277,
Q15278,
Q15279,
Q15280,
Q15281,
Q15282,
Q15283,
Q15284,
Q15285,
Q15286,
Q15287,
Q15288,
Q15289,
Q15290,
Q15291,
Q15292,
Q15293,
Q15294,
Q15295,
Q15296,
Q15297,R972636
Q15298,
Q15299,R820443
Q15300,
Q15301,
Q15302,
Q15303,
Q15304,R000396
Q15305,
Q15306,
Q15307,
Q15308,
Q15309,
Q15310,
Q15311,
Q15312,
Q15313,
Q15314,
Q15315,
Q15316,
Q15317,
Q15318,
Q15319,
Q15320,R274899
Q15321,
Q15322,
Q15323,R977490
Q15324,
Q15325,R142714
Q15326,R636083
Q15327,
Q15328,
Q15329,
Q15330,
Q15331,
Q15332,
Q15333,
Q15334,
Q15335,
Q15336,
Q15337,
Q15338,
Q15339,
Q15340,
Q15341,
Q15342,
Q15343,R474611
Q15344,R506671
Q15345,R549471
Q15346,R097446
Q15347,
Q15348,
Q15349,
Q15350,
Q15351,
Q15352,
Q15353,R770042
Q15354,
Q15355,
Q15356,
Q15357,
Q15358,
Q15359,
Q15360,
Q15361,
Q15362,
Q15363,R829122
Q15364,
Q15365,
Q15366,
Q15367,
Q15368,
Q15369,
Q15370,
Q15371,
Q15372,
Q15373,
Q15374,
Q15375,R525302
Q15376,
Q15377,
Q15378,
Q15379,
Q15380,
Q15381,
Q15382,
Q15383,R312140
Q15384,
Q15385,
Q15386,R747587
Q15387,
Q15388,
Q15389,
Q15390,
Q15391,
Q15392,
Q15393,
Q15394,
Q15395,
Q15396,R586864
Q15397,R974692
Q15398,
Q15399,
Q15400,
Q15401,
Q15402,R456413
Q15403,R813066
Q15404,
Q15405,R720308
Q15406,R869212
Q15407,
Q15408,R084001
Q15409,
Q15410,
Q15411,
Q15412,
Q15413,
Q15414,
Q15415,
Q15416,R383378
Q15417,
Q15418,
Q15419,
Q15420,
Q15421,
Q15422,
Q15423,
Q15424,
Q15425,
Q15426,
Q15427,
Q15428,
Q15429,
Q15430,
Q15431,
Q15432,
Q15433,
Q15434,
Q15435,
Q15436,
Q15437,
Q15438,R249127
Q15439,
Q15440,
Q15441,
Q15442,
Q15443,
Q15444,
Q15445,
Q15446,
Q15447,
Q15448,
Q15449,
Q15450,
Q15451,
Q15452,
Q15453,
Q15454,
Q15455,
Q15456,R654505
Q15457,
Q15458,
Q15459,
Q15460,
Q15461,
Q15462,
Q15463,
Q15464,
Q15465,
Q15466,
Q15467,R118820
Q15468,
Q15469,
Q15470,
Q15471,
Q15472,
Q15473,
Q15474,
Q15475,
Q15476,
Q15477,
Q15478,
Q15479,
Q15480,
Q15481,
Q15482,
Q15483,
Q15484,
Q15485,
Q15486,R118294
Q15487,
Q15488,
Q15489,R148721
Q15490,
Q15491,
Q15492,
Q15493,
Q15494,R844448
Q15495,
Q15496,
Q15497,R943251
Q15498,R081392
Q15499,R579982
Q15500,
Q15501,
Q15502,
Q15503,
Q15504,
Q15505,
Q15506,
Q15507,
Q15508,
Q15509,
Q15510,
Q15511,
Q15512,R305402
Q15513,
Q15514,
Q15515,
Q15516,
Q15517,
Q15518,R670478
Q15519,
Q15520,
Q15521,
Q15522,
Q15523,
Q15524,
Q15525,
Q15526,
Q15527,R792254
Q15528,
Q15529,
Q15530,
Q15531,
Q15532,
Q15533,
Q15534,
Q15535,
Q15536,
Q15537,
Q15538,
Q15539,
Q15540,
Q15541,
Q15542,
Q15543,
Q15544,
Q15545,
Q15546,
Q15547,
Q15548,R851045
Q15549,R074095
Q15550,
Q15551,
Q15552,
Q15553,
Q15554,
Q15555,
Q15556,
Q15557,
Q15558,
Q15559,
Q15560,
Q15561,
Q15562,
Q15563,R448472
Q15564,
Q15565,
Q15566,
Q15567,R853078
Q15568,R846699
Q15569,
Q15570,
Q15571,
Q15572,
Q15573,
Q15574,
Q15575,
Q15576,
Q15577,R153265
Q15578,R516475
Q15579,
Q15580,R802490
Q15581,
Q15582,
Q15583,
Q15584,
Q15585,
Q15586,
Q15587,R610070
Q15588,
Q15589,
Q15590,
Q15591,
Q15592,R447092
Q15593,R757262
Q15594,
Q15595,
Q15596,
Q15597,
Q15598,
Q15599,R007037
Q15600,
Q15601,
Q15602,
Q15603,
Q15604,
Q15605,
Q15606,R294719
Q15607,R601729
Q15608,
Q15609,
Q15610,R431624
Q15611,
Q15612,
Q15613,
Q15614,
Q15615,
Q15616,
Q15617,
Q15618,
Q15619,
Q15620,
Q15621,
Q15622,
Q15623,R111107
Q15624,
Q15625,R267233
Q15626,
Q15627,R613205
Q15628,
Q15629,R226023
Q15630,
Q15631,
Q15632,
Q15633,
Q15634,
Q15635,
Q15636,
Q15637,
Q15638,
Q15639,R834339
Q15640,
Q15641,
Q15642,
Q15643,
Q15644,
Q15645,
Q15646,
Q15647,R016110
Q15648,
Q15649,
Q15650,
Q15651,
Q15652,R736099
Q15653,
Q15654,
Q15655,R952700
Q15656,R504584
Q15657,
Q15658,R604910
Q15659,
Q15660,
Q15661,R236525
Q15662,
Q15663,
Q15664,
Q15665,
Q15666,
Q15667,
Q15668,
Q15669,
Q15670,
Q15671,
Q15672,R149610
Q15673,
Q15674,
Q15675,
Q15676,
Q15677,
Q15678,
Q15679,
Q15680,
Q15681,
Q15682,
Q15683,R986381
Q15684,
Q15685,
Q15686,
Q15687,
Q15688,
Q15689,
Q15690,
Q15691,R550877
Q15692,R883339
Q15693,
Q15694,R378912
Q15695,
Q15696,
Q15697,R661777
Q15698,
Q15699,R826112
Q15700,
Q15701,
Q15702,
Q15703,
Q15704,
Q15705,R947455
Q15706,
Q15707,
Q15708,R692903
Q15709,
Q15710,
Q15711,
Q15712,
Q15713,
Q15714,R536982
Q15715,R459997
Q15716,
Q15717,R140575
Q15718,
Q15719,
Q15720,
Q15721,R998277
Q15722,
Q15723,R175056
Q15724,
Q15725,
Q15726,
Q15727,
Q15728,
Q15729,
Q15730,
Q15731,
Q15732,
Q15733,
Q15734,
Q15735,
Q15736,
Q15737,
Q15738,R704356
Q15739,
Q15740,
Q15741,
Q15742,
Q15743,
Q15744,R003736
Q15745,
Q15746,
Q15747,
Q15748,
Q15749,
Q15750,
Q15751,
Q15752,
Q15753,
Q15754,
Q15755,
Q15756,
Q15757,
Q15758,
Q15759,
Q15760,
Q15761,R034254
Q15762,
Q15763,
Q15764,R382908
Q15765,
Q15766,
Q15767,R731630
Q15768,R555325
Q15769,
Q15770,
Q15771,
Q15772,
Q15773,
Q15774,
Q15775,
Q15776,
Q15777,R647497
Q15778,
Q15779,
Q15780,R455330
Q15781,
Q15782,R730794
Q15783,
Q15784,R078239
Q15785,
Q15786,
Q15787,
Q15788,R656660
Q15789,
Q15790,R804417
Q15791,R497751
Q15792,
Q15793,
Q15794,
Q15795,
Q15796,R287853
Q15797,
Q15798,
Q15799,
Q15800,
Q15801,
Q15802,
Q15803,
Q15804,
Q15805,
Q15806,R708423
Q15807,R698588
Q15808,
Q15809,
Q15810,R466209
Q15811,
Q15812,R062875
Q15813,
Q15814,
Q15815,
Q15816,
Q15817,
Q15818,
Q15819,R378607
Q15820,R199579
Q15821,
Q15822,R728774
Q15823,
Q15824,
Q15825,
Q15826,
Q15827,
Q15828,
Q15829,
Q15830,
Q15831,R698810
Q15832,R263782
Q15833,
Q15834,
Q15835,
Q15836,
Q15837,
Q15838,R561135
Q15839,
Q15840,
Q15841,R839457
Q15842,R029478
Q15843,
Q15844,
Q15845,
Q15846,
Q15847,
Q15848,
Q15849,
Q15850,
Q15851,
Q15852,R939304
Q15853,
Q15854,
Q15855,
Q15856,
Q15857,
Q15858,
Q15859,
Q15860,
Q15861,
Q15862,
Q15863,R640306
Q15864,
Q15865,
Q15866,
Q15867,
Q15868,
Q15869,R252335
Q15870,
Q15871,
Q15872,
Q15873,
Q15874,
Q15875,
Q15876,R873916
Q15877,
Q15878,
Q15879,
Q15880,
Q15881,
Q15882,
Q15883,R779144
Q15884,
Q15885,
Q15886,R847587
Q15887,
Q15888,
Q15889,
Q15890,
Q15891,
Q15892,R519288
Q15893,
Q15894,
Q15895,
Q15896,
Q15897,
Q15898,
Q15899,
Q15900,
Q15901,
Q15902,
Q15903,R533682
Q15904,
Q15905,
Q15906,
Q15907,
Q15908,
Q15909,
Q15910,
Q15911,
Q15912,
Q15913,
Q15914,
Q15915,
Q15916,
Q15917,
Q15918,
Q15919,R467796
Q15920,
Q15921,
Q15922,
Q15923,
Q15924,
Q15925,
Q15926,
Q15927,
Q15928,
Q15929,R965930
Q15930,
Q15931,
Q15932,
Q15933,
Q15934,R411175
Q15935,R544925
Q15936,R169173
Q15937,
Q15938,
Q15939,
Q15940,
Q15941,
Q15942,R829285
Q15943,
Q15944,R415720
Q15945,R237649
Q15946,
Q15947,
Q15948,
Q15949,
Q15950,
Q15951,
Q15952,
Q15953,
Q15954,
Q15955,
Q15956,
Q15957,
Q15958,R835978
Q15959,
Q15960,R133390
Q15961,
Q15962,R168775
Q15963,
Q15964,R461043
Q15965,
Q15966,
Q15967,
Q15968,
Q15969,
Q15970,
Q15971,
Q15972,
Q15973,R890393
Q15974,
Q15975,
Q15976,
Q15977,
Q15978,
Q15979,
Q15980,
Q15981,
Q15982,R312373
Q15983,
Q15984,
Q15985,R223575
Q15986,
Q15987,R646582
Q15988,
Q15989,
Q15990,
Q15991,
Q15992,
Q15993,
Q15994,
Q15995,
Q15996,R236197
Q15997,R189520
Q15998,
Q15999,
Q16000,
Q16001,
Q16002,R156167
Q16003,R736664
Q16004,
Q16005,
Q16006,
Q16007,
Q16008,
Q16009,
Q16010,
Q16011,
Q16012,
Q16013,R494310
Q16014,R991120
Q16015,
Q16016,R926452
Q16017,R787221
Q16018,
Q16019,
Q16020,
Q16021,
Q16022,
Q16023,
Q16024,
Q16025,
Q16026,
Q16027,
Q16028,
Q16029,
Q16030,
Q16031,
Q16032,
Q16033,
Q16034,
Q16035,R243459
Q16036,
Q16037,
Q16038,
Q16039,
Q16040,
Q16041,
Q16042,
Q16043,R234066
Q16044,R519485
Q16045,
Q16046,
Q16047,
Q16048,
Q16049,R326740
Q16050,
Q16051,
Q16052,
Q16053,
Q16054,
Q16055,
Q16056,
Q16057,
Q16058,
Q16059,
Q16060,
Q16061,
Q16062,
Q16063,
Q16064,
Q16065,
Q16066,R530837
Q16067,R001075
Q16068,
Q16069,
Q16070,
Q16071,
Q16072,
Q16073,
Q16074,
Q16075,
Q16076,
Q16077,
Q16078,R127296
Q16079,
Q16080,
Q16081,
Q16082,
Q16083,
Q16084,
Q16085,
Q16086,
Q16087,
Q16088,
Q16089,
Q16090,
Q16091,
Q16092,
Q16093,R392782
Q16094,
Q16095,
Q16096,
Q16097,
Q16098,
Q16099,
Q16100,
Q16101,
Q16102,
Q16103,
Q16104,
Q16105,
Q16106,R212873
Q16107,
Q16108,
Q16109,
Q16110,
Q16111,
Q16112,
Q16113,R571805
Q16114,R008851
Q16115,
Q16116,
Q16117,R931609
Q16118,
Q16119,
Q16120,
Q16121,
Q16122,
Q16123,
Q16124,R848830
Q16125,
Q16126,R741195
Q16127,
Q16128,
Q16129,R681551
Q16130,
Q16131,
Q16132,
Q16133,
Q16134,
Q16135,
Q16136,R139358
Q16137,
Q16138,R042532
Q16139,R998699
Q16140,
Q16141,R807118
Q16142,
Q16143,R260924
Q16144,
Q16145,R169049
Q16146,
Q16147,
Q16148,
Q16149,
Q16150,
Q16151,
Q16152,
Q16153,
Q16154,
Q16155,
Q16156,
Q16157,
Q16158,
Q16159,
Q16160,R607876
Q16161,
Q16162,
Q16163,
Q16164,R273281
Q16165,
Q16166,
Q16167,
Q16168,R744241
Q16169,
Q16170,
Q16171,
Q16172,
Q16173,
Q16174,
Q16175,
Q16176,R848308
Q16177,
Q16178,
Q16179,
Q16180,R496426
Q16181,
Q16182,R282362
Q16183,R079350
Q16184,R706805
Q16185,
Q16186,
Q16187,
Q16188,
Q16189,
Q16190,
Q16191,
Q16192,
Q16193,
Q16194,R819374
Q16195,
Q16196,
Q16197,
Q16198,R772709
Q16199,R994432
Q16200,R994206
Q16201,
Q16202,
Q16203,
Q16204,
Q16205,
Q16206,
Q16207,R449418
Q16208,
Q16209,
Q16210,
Q16211,R130855
Q16212,
Q16213,
Q16214,
Q16215,
Q16216,
Q16217,
Q16218,
Q16219,
Q16220,
Q16221,R742360
Q16222,
Q16223,
Q16224,R447521
Q16225,
Q16226,
Q16227,R182899
Q16228,R414669
Q16229,
Q16230,
Q16231,
Q16232,
Q16233,
Q16234,
Q16235,
Q16236,
Q16237,
Q16238,
Q16239,R591450
Q16240,
Q16241,
Q16242,R459215
Q16243,
Q16244,
Q16245,
Q16246,R707601
Q16247,
Q16248,
Q16249,R684679
Q16250,
Q16251,R841225
Q16252,
Q16253,
Q16254,
Q16255,
Q16256,
Q16257,
Q16258,
Q16259,
Q16260,
Q16261,R223203
Q16262,
Q16263,
Q16264,
Q16265,
Q16266,
Q16267,
Q16268,
Q16269,
Q16270,
Q16271,R544047
Q16272,
Q16273,
Q16274,R512597
Q16275,
Q16276,
Q16277,
Q16278,
Q16279,
Q16280,
Q16281,
Q16282,
Q16283,R164898
Q16284,
Q16285,R111569
Q16286,
Q16287,
Q16288,
Q16289,
Q16290,
Q16291,
Q16292,
Q16293,
Q16294,R918157
Q16295,
Q16296,
Q16297,
Q16298,
Q16299,
Q16300,R892255
Q16301,
Q16302,
Q16303,
Q16304,
Q16305,
Q16306,
Q16307,
Q16308,
Q16309,
Q16310,
Q16311,R678698
Q16312,
Q16313,
Q16314,
Q16315,
Q16316,
Q16317,
Q16318,
Q16319,
Q16320,
Q16321,
Q16322,
Q16323,R507971
Q16324,
Q16325,
Q16326,
Q16327,
Q16328,
Q16329,
Q16330,
Q16331,
Q16332,
Q16333,
Q16334,
Q16335,
Q16336,
Q16337,
Q16338,R280794
Q16339,
Q16340,
Q16341,
Q16342,
Q16343,
Q16344,
Q16345,R859228
Q16346,
Q16347,
Q16348,R898660
Q16349,
Q16350,
Q16351,R730364
Q16352,
Q16353,
Q16354,R599991
Q16355,
Q16356,
Q16357,R098718
Q16358,R441050
Q16359,
Q16360,
Q16361,
Q16362,
Q16363,
Q16364,
Q16365,
Q16366,
Q16367,
Q16368,R610019
Q16369,
Q16370,
Q16371,
Q16372,R037288
Q16373,
Q16374,R150886
Q16375,
Q16376,
Q16377,
Q16378,R282913
Q16379,R649159
Q16380,
Q16381,
Q16382,
Q16383,
Q16384,
Q16385,
Q16386,
Q16387,
Q16388,
Q16389,
Q16390,
Q16391,
Q16392,
Q16393,
Q16394,
Q16395,
Q16396,
Q16397,
Q16398,
Q16399,
Q16400,
Q16401,
Q16402,R221814
Q16403,
Q16404,
Q16405,
Q16406,
Q16407,
Q16408,R938212
Q16409,
Q16410,
Q16411,
Q16412,
Q16413,
Q16414,
Q16415,R708584
Q16416,R782262
Q16417,
Q16418,
Q16419,
Q16420,
Q16421,R234693
Q16422,R997804
Q16423,
Q16424,R453351
Q16425,
Q16426,
Q16427,
Q16428,
Q16429,
Q16430,R234551
Q16431,
Q16432,R655175
Q16433,
Q16434,
Q16435,
Q16436,
Q16437,
Q16438,
Q16439,R983863
Q16440,R538205
Q16441,R861981
Q16442,
Q16443,
Q16444,
Q16445,R576175
Q16446,R566336
Q16447,
Q16448,
Q16449,
Q16450,
Q16451,
Q16452,
Q16453,
Q16454,R906826
Q16455,
Q16456,
Q16457,
Q16458,
Q16459,
Q16460,
Q16461,
Q16462,R878796
Q16463,
Q16464,
Q16465,R763219
Q16466,R122277
Q16467,
Q16468,
Q16469,
Q16470,R050266
Q16471,
Q16472,
Q16473,
Q16474,
Q16475,R796641
Q16476,
Q16477,R303738
Q16478,
Q16479,
Q16480,
Q16481,
Q16482,
Q16483,R058755
Q16484,
Q16485,
Q16486,
Q16487,
Q16488,
Q16489,
Q16490,
Q16491,
Q16492,
Q16493,R686768
Q16494,
Q16495,R915871
Q16496,
Q16497,
Q16498,
Q16499,
Q16500,
Q16501,
Q16502,R347523
Q16503,R399312
Q16504,
Q16505,
Q16506,
Q16507,R185281
Q16508,
Q16509,
Q16510,
Q16511,
Q16512,R810628
Q16513,R281342
Q16514,R106681
Q16515,R025375
Q16516,R051684
Q16517,
Q16518,
Q16519,
Q16520,
Q16521,
Q16522,
Q16523,R279858
Q16524,
Q16525,
Q16526,R230462
Q16527,
Q16528,R660805
Q16529,R092474
Q16530,
Q16531,
Q16532,
Q16533,
Q16534,
Q16535,
Q16536,R168880
Q16537,
Q16538,
Q16539,
Q16540,
Q16541,
Q16542,
Q16543,
Q16544,
Q16545,R524329
Q16546,
Q16547,
Q16548,
Q16549,
Q16550,R517284
Q16551,
Q16552,
Q16553,
Q16554,
Q16555,
Q16556,
Q16557,
Q16558,
Q16559,
Q16560,
Q16561,
Q16562,
Q16563,
Q16564,
Q16565,
Q16566,
Q16567,
Q16568,R102154
Q16569,
Q16570,
Q16571,
Q16572,R280672
Q16573,
Q16574,
Q16575,
Q16576,
Q16577,
Q16578,
Q16579,
Q16580,
Q16581,
Q16582,
Q16583,
Q16584,
Q16585,
Q16586,
Q16587,
Q16588,
Q16589,
Q16590,
Q16591,R933164
Q16592,
Q16593,R045044
Q16594,R584891
Q16595,
Q16596,
Q16597,
Q16598,
Q16599,
Q16600,
Q16601,
Q16602,
Q16603,
Q16604,
Q16605,R849707
Q16606,
Q16607,
Q16608,
Q16609,
Q16610,
Q16611,
Q16612,
Q16613,
Q16614,
Q16615,
Q16616,
Q16617,
Q16618,
Q16619,R829102
Q16620,
Q16621,
Q16622,
Q16623,R635879
Q16624,
Q16625,
Q16626,R201856
Q16627,
Q16628,
Q16629,
Q16630,R152505
Q16631,
Q16632,
Q16633,
Q16634,
Q16635,
Q16636,
Q16637,
Q16638,
Q16639,R662705
Q16640,R939633
Q16641,
Q16642,
Q16643,
Q16644,
Q16645,R586624
Q16646,R044393
Q16647,
Q16648,
Q16649,
Q16650,R896493
Q16651,
Q16652,R807209
Q16653,
Q16654,R013766
Q16655,R743314
Q16656,
Q16657,
Q16658,R431230
Q16659,
Q16660,
Q16661,R871801
Q16662,
Q16663,
Q16664,
Q16665,
Q16666,
Q16667,
Q16668,
Q16669,
Q16670,
Q16671,R579651
Q16672,
Q16673,
Q16674,
Q16675,R974222
Q16676,
Q16677,R854885
Q16678,
Q16679,R863177
Q16680,R002963
Q16681,R089580
Q16682,
Q16683,
Q16684,
Q16685,
Q16686,R804932
Q16687,
Q16688,
Q16689,
Q16690,
Q16691,R085941
Q16692,
Q16693,
Q16694,R936499
Q16695,R147957
Q16696,
Q16697,
Q16698,R975870
Q16699,
Q16700,R136585
Q16701,
Q16702,
Q16703,
Q16704,
Q16705,
Q16706,
Q16707,
Q16708,
Q16709,
Q16710,
Q16711,R186256
Q16712,R299707
Q16713,
Q16714,
Q16715,
Q16716,
Q16717,R076196
Q16718,R899259
Q16719,
Q16720,
Q16721,
Q16722,
Q16723,
Q16724,
Q16725,
Q16726,
Q16727,
Q16728,R615673
Q16729,
Q16730,
Q16731,R622781
Q16732,
Q16733,R949402
Q16734,
Q16735,R778557
Q16736,R107601
Q16737,
Q16738,
Q16739,
Q16740,
Q16741,R328120
Q16742,
Q16743,
Q16744,
Q16745,
Q16746,
Q16747,
Q16748,
Q16749,
Q16750,
Q16751,
Q16752,
Q16753,R892037
Q16754,
Q16755,
Q16756,
Q16757,
Q16758,
Q16759,
Q16760,
Q16761,R053025
Q16762,
Q16763,
Q16764,
Q16765,
Q16766,
Q16767,
Q16768,
Q16769,
Q16770,
Q16771,R479901
Q16772,
Q16773,
Q16774,
Q16775,
Q16776,
Q16777,R523427
Q16778,
Q16779,
Q16780,
Q16781,
Q16782,
Q16783,
Q16784,
Q16785,
Q16786,
Q16787,
Q16788,
Q16789,
Q16790,
Q16791,R268230
Q16792,
Q16793,
Q16794,
Q16795,R241326
Q16796,
Q16797,
Q16798,
Q16799,
Q16800,
Q16801,
Q16802,
Q16803,
Q16804,R990489
Q16805,
Q16806,
Q16807,
Q16808,
Q16809,
Q16810,
Q16811,
Q16812,
Q16813,R594114
Q16814,
Q16815,
Q16816,
Q16817,
Q16818,
Q16819,
Q16820,
Q16821,
Q16822,
Q16823,R699989
Q16824,
Q16825,
Q16826,R858608
Q16827,R637507
Q16828,R776712
Q16829,
Q16830,
Q16831,
Q16832,
Q16833,
Q16834,
Q16835,R681076
Q16836,R710732
Q16837,
Q16838,R238011
Q16839,R872464
Q16840,
Q16841,
Q16842,
Q16843,
Q16844,
Q16845,R172735
Q16846,R439961
Q16847,
Q16848,
Q16849,
Q16850,
Q16851,
Q16852,
Q16853,
Q16854,
Q16855,
Q16856,
Q16857,
Q16858,
Q16859,
Q16860,
Q16861,
Q16862,
Q16863,
Q16864,R148488
Q16865,
Q16866,
Q16867,
Q16868,
Q16869,
Q16870,
Q16871,
Q16872,
Q16873,
Q16874,
Q16875,
Q16876,
Q16877,
Q16878,
Q16879,
Q16880,
Q16881,
Q16882,
Q16883,
Q16884,
Q16885,
Q16886,
Q16887,R681482
Q16888,
Q16889,R631389
Q16890,
Q16891,
Q16892,
Q16893,
Q16894,R112602
Q16895,
Q16896,
Q16897,
Q16898,R768118
Q16899,R129843
Q16900,
Q16901,
Q16902,
Q16903,
Q16904,
Q16905,
Q16906,
Q16907,R037277
Q16908,
Q16909,
Q16910,
Q16911,
Q16912,
Q16913,
Q16914,R027496
Q16915,
Q16916,
Q16917,
Q16918,
Q16919,
Q16920,
Q16921,R091176
Q16922,
Q16923,
Q16924,
Q16925,
Q16926,
Q16927,
Q16928,
Q16929,
Q16930,
Q16931,
Q16932,
Q16933,
Q16934,
Q16935,
Q16936,
Q16937,
Q16938,
Q16939,
Q16940,R171114
Q16941,
Q16942,
Q16943,
Q16944,R333984
Q16945,
Q16946,
Q16947,
Q16948,R980661
Q16949,
Q16950,
Q16951,R208810
Q16952,
Q16953,
Q16954,
Q16955,
Q16956,R007938
Q16957,
Q16958,R058790
Q16959,
Q16960,
Q16961,R564480
Q16962,
Q16963,R570783
Q16964,
Q16965,
Q16966,
Q16967,
Q16968,
Q16969,
Q16970,
Q16971,
Q16972,R056460
Q16973,
Q16974,
Q16975,
Q16976,R649290
Q16977,R972568
Q16978,R356866
Q16979,
Q16980,R424540
Q16981,
Q16982,
Q16983,
Q16984,
Q16985,R883802
Q16986,
Q16987,
Q16988,
Q16989,
Q16990,
Q16991,
Q16992,
Q16993,
Q16994,R058998
Q16995,R962681
Q16996,
Q16997,
Q16998,
Q16999,
Q17000,R527499
Q17001,
Q17002,
Q17003,R332629
Q17004,
Q17005,R492472
Q17006,
Q17007,
Q17008,
Q17009,
Q17010,
Q17011,
Q17012,
Q17013,
Q17014,
Q17015,
Q17016,
Q17017,
Q17018,
Q17019,
Q17020,
Q17021,
Q17022,
Q17023,R998791
Q17024,
Q17025,
Q17026,
Q17027,R546228
Q17028,R425103
Q17029,
Q17030,R054250
Q17031,
Q17032,
Q17033,
Q17034,
Q17035,
Q17036,
Q17037,
Q17038,
Q17039,R797678
Q17040,
Q17041,
Q17042,
Q17043,
Q17044,
Q17045,R657330
Q17046,R074671
Q17047,
Q17048,
Q17049,
Q17050,
Q17051,
Q17052,
Q17053,
Q17054,
Q17055,
Q17056,
Q17057,
Q17058,
Q17059,
Q17060,
Q17061,
Q17062,R974966
Q17063,R376120
Q17064,
Q17065,R857364
Q17066,
Q17067,
Q17068,
Q17069,
Q17070,
Q17071,
Q17072,R977129
Q17073,
Q17074,R980696
Q17075,
Q17076,
Q17077,
Q17078,
Q17079,
Q17080,
Q17081,
Q17082,
Q17083,
Q17084,
Q17085,
Q17086,
Q17087,
Q17088,
Q17089,R462918
Q17090,
Q17091,
Q17092,R623400
Q17093,
Q17094,
Q17095,
Q17096,R007477
Q17097,
Q17098,
Q17099,
Q17100,
Q17101,
Q17102,
Q17103,
Q17104,
Q17105,R917305
Q17106,R930213
Q17107,
Q17108,
Q17109,
Q17110,
Q17111,
Q17112,
